Station,date,Rain,AirTemperature,AtmosphericPressure,Windspeed
M2,4/7/2020 0:00,0,3.2,1026.2,4.271
M2,4/7/2020 1:00,0,2.6,1026.6,3.132
M2,4/7/2020 2:00,0,2.3,1026.9,1.281
M2,4/7/2020 3:00,0,2.7,1027.1,1.281
M2,4/7/2020 4:00,0,1.8,1027.2,3.702
M2,4/7/2020 5:00,0,2.1,1027.2,3.844
M2,4/7/2020 6:00,0,2.3,1027.3,8.258
M2,4/7/2020 7:00,0,3.3,1027.4,11.532
M2,4/7/2020 8:00,0,9.1,1027.6,12.529
M2,4/7/2020 9:00,0,11.9,1027.3,14.095
M2,4/7/2020 10:00,0,13.3,1027.1,13.098
M2,4/7/2020 11:00,0,14.3,1026.9,13.241
M2,4/7/2020 12:00,0,14.6,1026.4,12.671
M2,4/7/2020 13:00,0,15.1,1026,9.397
M2,4/7/2020 14:00,0,15.5,1025.7,8.969
M2,4/7/2020 15:00,0,15.4,1025.3,11.39
M2,4/7/2020 16:00,0,14.7,1025.2,10.678
M2,4/7/2020 17:00,0,13.9,1025.1,10.535
M2,4/7/2020 18:00,0,12.2,1025.2,12.956
M2,4/7/2020 19:00,0,10.8,1025.4,13.668
M2,4/7/2020 20:00,0,9.4,1025.9,14.095
M2,4/7/2020 21:00,0,8.4,1026,12.529
M2,4/7/2020 22:00,0,7.5,1026,11.817
M2,4/7/2020 23:00,0,6.6,1025.9,11.532
M2,4/8/2020 0:00,0,5.1,1026.2,7.973
M2,4/8/2020 1:00,0,6,1026,7.261
M2,4/8/2020 2:00,0,4.2,1025.9,8.685
M2,4/8/2020 3:00,0,4.4,1025.8,5.552
M2,4/8/2020 4:00,0,5.6,1025.3,2.705
M2,4/8/2020 5:00,0,5,1025,3.702
M2,4/8/2020 6:00,0,5.6,1025.5,4.698
M2,4/8/2020 7:00,0,7.1,1025.5,2.847
M2,4/8/2020 8:00,0,9.1,1025.6,4.271
M2,4/8/2020 9:00,0,12.9,1025.3,2.705
M2,4/8/2020 10:00,0,15.1,1025.2,3.986
M2,4/8/2020 11:00,0,15.3,1025,3.986
M2,4/8/2020 12:00,0,16.2,1024.6,2.847
M2,4/8/2020 13:00,0,15.9,1024.4,1.993
M2,4/8/2020 14:00,0,15.7,1024.2,2.278
M2,4/8/2020 15:00,0,16.3,1023.9,1.281
M2,4/8/2020 16:00,0,16.6,1023.9,3.702
M2,4/8/2020 17:00,0,16.4,1023.6,4.129
M2,4/8/2020 18:00,0,14.7,1023.8,5.552
M2,4/8/2020 19:00,0,12.2,1024.1,5.552
M2,4/8/2020 20:00,0,9.7,1024.6,5.837
M2,4/8/2020 21:00,0,7.8,1024.8,4.556
M2,4/8/2020 22:00,0,7.6,1025,5.552
M2,4/8/2020 23:00,0,7.3,1025,3.844
M2,4/9/2020 0:00,0,6.2,1025.1,0.997
M2,4/9/2020 1:00,0,6,1024.8,2.99
M2,4/9/2020 2:00,0,6.5,1024.7,3.986
M2,4/9/2020 3:00,0,6,1024.7,3.844
M2,4/9/2020 4:00,0,5.1,1024.5,4.271
M2,4/9/2020 5:00,0,5.5,1024.6,5.695
M2,4/9/2020 6:00,0,5.8,1024.7,7.546
M2,4/9/2020 7:00,0,8,1024.9,8.115
M2,4/9/2020 8:00,0,10.9,1025.1,8.542
M2,4/9/2020 9:00,0,12.9,1025.3,8.115
M2,4/9/2020 10:00,0,13.7,1025.3,8.258
M2,4/9/2020 11:00,0,13.9,1025.2,8.115
M2,4/9/2020 12:00,0,14.3,1024.6,8.115
M2,4/9/2020 13:00,0,14.8,1024.3,9.254
M2,4/9/2020 14:00,0,14.8,1024,8.685
M2,4/9/2020 15:00,0,14.4,1023.6,6.976
M2,4/9/2020 16:00,0,13.6,1023.3,7.546
M2,4/9/2020 17:00,0,13.2,1023.3,7.688
M2,4/9/2020 18:00,0,12.7,1023.4,7.973
M2,4/9/2020 19:00,0,11.6,1023.4,5.98
M2,4/9/2020 20:00,0,10.5,1023.7,1.708
M2,4/9/2020 21:00,0,9.5,1023.8,1.139
M2,4/9/2020 22:00,0,8.1,1023.7,4.414
M2,4/9/2020 23:00,0,8,1023.8,0.285
M2,4/10/2020 0:00,0,7.9,1023.5,4.841
M2,4/10/2020 1:00,0,7.8,1023.3,2.42
M2,4/10/2020 2:00,0,8.3,1023,3.844
M2,4/10/2020 3:00,0,8,1022.8,3.844
M2,4/10/2020 4:00,0,7.8,1022.6,3.986
M2,4/10/2020 5:00,0,7.6,1022.3,3.844
M2,4/10/2020 6:00,0,8.8,1022,4.698
M2,4/10/2020 7:00,0,9.3,1022.2,4.698
M2,4/10/2020 8:00,0,11.3,1022.2,2.847
M2,4/10/2020 9:00,0,13.9,1022.2,2.99
M2,4/10/2020 10:00,0,16.6,1022,2.278
M2,4/10/2020 11:00,0,18.1,1021.8,2.99
M2,4/10/2020 12:00,0,19,1021.3,1.993
M2,4/10/2020 13:00,0,19,1021,2.847
M2,4/10/2020 14:00,0,18.7,1020.7,6.407
M2,4/10/2020 15:00,0,19.2,1020.4,6.549
M2,4/10/2020 16:00,0,19.9,1020.3,6.691
M2,4/10/2020 17:00,0,18.8,1020.4,5.837
M2,4/10/2020 18:00,0,17.8,1020.6,3.132
M2,4/10/2020 19:00,0,16.6,1020.7,4.414
M2,4/10/2020 20:00,0,15,1021.3,0.997
M2,4/10/2020 21:00,0,12.5,1021.8,5.552
M2,4/10/2020 22:00,0,12,1022.1,2.705
M2,4/10/2020 23:00,0,11.1,1022.2,3.844
M2,4/11/2020 0:00,0,11.3,1022.3,2.705
M2,4/11/2020 1:00,0,11.6,1022.3,2.278
M2,4/11/2020 2:00,0,11.6,1022.4,4.271
M2,4/11/2020 3:00,0,11.1,1022.5,5.695
M2,4/11/2020 4:00,0,10.7,1022.5,6.407
M2,4/11/2020 5:00,0,10.5,1022.5,3.417
M2,4/11/2020 6:00,0,10.4,1023,3.417
M2,4/11/2020 7:00,0,12,1023.4,7.119
M2,4/11/2020 8:00,0,13.7,1023.5,6.976
M2,4/11/2020 9:00,0,15.1,1023.5,8.969
M2,4/11/2020 10:00,0,16.2,1023.6,5.837
M2,4/11/2020 11:00,0,14.8,1023.9,3.844
M2,4/11/2020 12:00,0,14.4,1023.5,5.125
M2,4/11/2020 13:00,0,17.1,1022.9,4.698
M2,4/11/2020 14:00,0,18.5,1022.3,5.837
M2,4/11/2020 15:00,0,19.5,1021.8,3.702
M2,4/11/2020 16:00,0,20,1021.3,6.264
M2,4/11/2020 17:00,0,19.7,1021,6.407
M2,4/11/2020 18:00,0,17.1,1020.9,7.261
M2,4/11/2020 19:00,0,15,1020.7,7.546
M2,4/11/2020 20:00,0,12.8,1020.8,8.4
M2,4/11/2020 21:00,0,11.4,1020.7,8.4
M2,4/11/2020 22:00,0,11.2,1020.6,9.112
M2,4/11/2020 23:00,0,10.8,1019.8,8.258
M2,4/12/2020 0:00,0,9.9,1018.8,6.834
M2,4/12/2020 1:00,0,9.2,1018.1,5.98
M2,4/12/2020 2:00,0,10,1017.2,6.407
M2,4/12/2020 3:00,0,9.5,1016,3.559
M2,4/12/2020 4:00,0,9.6,1015.7,0.712
M2,4/12/2020 5:00,0,9.5,1015.3,0.427
M2,4/12/2020 6:00,0,8.3,1014.7,2.847
M2,4/12/2020 7:00,0,8.6,1014.6,4.129
M2,4/12/2020 8:00,0.1,8.8,1014.4,5.695
M2,4/12/2020 9:00,0,9.5,1014.3,5.552
M2,4/12/2020 10:00,0.1,9.3,1014.4,13.098
M2,4/12/2020 11:00,0,9.8,1014.3,10.678
M2,4/12/2020 12:00,0,9.6,1014.5,11.959
M2,4/12/2020 13:00,0.2,8.8,1014.6,13.525
M2,4/12/2020 14:00,0.1,9.1,1014.7,16.657
M2,4/12/2020 15:00,0,11,1014.6,16.088
M2,4/12/2020 16:00,0,10.9,1015,18.081
M2,4/12/2020 17:00,0,10.6,1015.8,18.651
M2,4/12/2020 18:00,0,10.8,1016.5,18.508
M2,4/12/2020 19:00,0,10.5,1017.3,18.508
M2,4/12/2020 20:00,0,10.1,1018.7,19.932
M2,4/12/2020 21:00,0,9.7,1019.9,21.356
M2,4/12/2020 22:00,0,9.8,1020.9,20.359
M2,4/12/2020 23:00,0,9.5,1021.7,19.078
M2,4/13/2020 0:00,0,9.3,1023.3,22.495
M2,4/13/2020 1:00,0,8.5,1024.5,24.63
M2,4/13/2020 2:00,0,8.4,1025.3,20.074
M2,4/13/2020 3:00,0,7.8,1025.7,21.925
M2,4/13/2020 4:00,0,7.5,1026.4,20.217
M2,4/13/2020 5:00,0,7.5,1027.1,21.071
M2,4/13/2020 6:00,0,7.3,1027.7,20.644
M2,4/13/2020 7:00,0,7.4,1029,21.925
M2,4/13/2020 8:00,0,7.7,1029.7,21.071
M2,4/13/2020 9:00,0,7.1,1030.2,18.793
M2,4/13/2020 10:00,0,7.7,1031,19.932
M2,4/13/2020 11:00,0,7.6,1031.3,18.508
M2,4/13/2020 12:00,0,7.9,1031.5,17.085
M2,4/13/2020 13:00,0,8.8,1031.3,14.949
M2,4/13/2020 14:00,0,8.8,1031.2,14.664
M2,4/13/2020 15:00,0,8.2,1031.2,14.949
M2,4/13/2020 16:00,0,8.3,1030.9,16.373
M2,4/13/2020 17:00,0,8.3,1030.7,14.522
M2,4/13/2020 18:00,0,7.4,1030.5,13.668
M2,4/13/2020 19:00,0,6.8,1030.8,13.668
M2,4/13/2020 20:00,0,5.9,1031.4,14.522
M2,4/13/2020 21:00,0,4.5,1031.1,12.671
M2,4/13/2020 22:00,0,2.6,1031,12.956
M2,4/13/2020 23:00,0,2.5,1030.9,13.241
M2,4/14/2020 0:00,0,2.3,1031.4,10.535
M2,4/14/2020 1:00,0,1.3,1031,8.969
M2,4/14/2020 2:00,0,1.4,1030.4,6.834
M2,4/14/2020 3:00,0,0.8,1030.3,7.119
M2,4/14/2020 4:00,0,1,1029.7,11.247
M2,4/14/2020 5:00,0,0,1029.8,10.82
M2,4/14/2020 6:00,0,-0.8,1029.5,11.959
M2,4/14/2020 7:00,0,1.9,1029.6,10.82
M2,4/14/2020 8:00,0,5.7,1029.9,9.681
M2,4/14/2020 9:00,0,9.3,1029.3,10.393
M2,4/14/2020 10:00,0,10.9,1028.9,10.393
M2,4/14/2020 11:00,0,12.1,1028.6,11.39
M2,4/14/2020 12:00,0,13.2,1028,12.244
M2,4/14/2020 13:00,0,13.7,1027.3,10.82
M2,4/14/2020 14:00,0,13.5,1027.1,9.112
M2,4/14/2020 15:00,0,13.5,1026.5,10.82
M2,4/14/2020 16:00,0,13.2,1026.1,9.539
M2,4/14/2020 17:00,0,13,1025.7,9.254
M2,4/14/2020 18:00,0,11.3,1025.7,7.546
M2,4/14/2020 19:00,0,10,1025.8,7.403
M2,4/14/2020 20:00,0,7.8,1025.8,7.83
M2,4/14/2020 21:00,0,6.4,1025.7,7.688
M2,4/14/2020 22:00,0,5.6,1025.6,6.834
M2,4/14/2020 23:00,0,4.1,1025.4,7.261
M2,4/15/2020 0:00,0,4.2,1025.3,8.827
M2,4/15/2020 1:00,0,2.9,1024.9,5.98
M2,4/15/2020 2:00,0,2.5,1024.8,7.83
M2,4/15/2020 3:00,0,2.5,1024.4,5.552
M2,4/15/2020 4:00,0,2.4,1024.2,6.834
M2,4/15/2020 5:00,0,1.2,1024.1,8.4
M2,4/15/2020 6:00,0,1.6,1024.3,6.407
M2,4/15/2020 7:00,0,4.1,1024.2,3.275
M2,4/15/2020 8:00,0,7.5,1024,2.278
M2,4/15/2020 9:00,0,11,1023.9,0.854
M2,4/15/2020 10:00,0,13,1023.3,4.556
M2,4/15/2020 11:00,0,14.2,1022.8,2.563
M2,4/15/2020 12:00,0,13.6,1022.6,2.847
M2,4/15/2020 13:00,0,14.5,1022.2,3.132
M2,4/15/2020 14:00,0,14.3,1021.7,1.566
M2,4/15/2020 15:00,0,13.9,1020.9,1.993
M2,4/15/2020 16:00,0,13.5,1020.4,3.275
M2,4/15/2020 17:00,0,13.1,1019.9,4.414
M2,4/15/2020 18:00,0,12.2,1019.8,9.112
M2,4/15/2020 19:00,0,11.1,1019.5,8.542
M2,4/15/2020 20:00,0,7.7,1019.8,8.4
M2,4/15/2020 21:00,0,6.3,1019.9,9.397
M2,4/15/2020 22:00,0,5.3,1020.1,10.393
M2,4/15/2020 23:00,0,4,1019.8,10.82
M2,4/16/2020 0:00,0,4.5,1019.4,9.539
M2,4/16/2020 1:00,0,4,1019.2,10.82
M2,4/16/2020 2:00,0,3.4,1018.7,13.241
M2,4/16/2020 3:00,0,3.3,1018.4,16.23
M2,4/16/2020 4:00,0,5.6,1018.3,15.946
M2,4/16/2020 5:00,0,6.7,1017.9,15.376
M2,4/16/2020 6:00,0,7.2,1017.9,14.807
M2,4/16/2020 7:00,0,7.5,1017.7,10.82
M2,4/16/2020 8:00,0,8.2,1017.2,11.674
M2,4/16/2020 9:00,0,9.7,1016.7,13.81
M2,4/16/2020 10:00,0,11.5,1016.9,12.956
M2,4/16/2020 11:00,0,12.8,1016.8,11.39
M2,4/16/2020 12:00,0,12.5,1016.7,11.105
M2,4/16/2020 13:00,0,13.4,1016.3,12.956
M2,4/16/2020 14:00,0,14.3,1016.2,10.82
M2,4/16/2020 15:00,0,13.5,1016.1,8.542
M2,4/16/2020 16:00,0,14.3,1015.7,7.403
M2,4/16/2020 17:00,0,13.6,1015.5,5.125
M2,4/16/2020 18:00,0,13.2,1015.3,8.542
M2,4/16/2020 19:00,0,12.4,1015.5,9.254
M2,4/16/2020 20:00,0,10.2,1015.9,12.529
M2,4/16/2020 21:00,0,7.7,1016.2,13.668
M2,4/16/2020 22:00,0,9.9,1016.3,16.088
M2,4/16/2020 23:00,0,10.1,1016.3,17.796
M2,4/17/2020 0:00,0,10.1,1016.3,17.796
M2,4/17/2020 1:00,0,10.8,1016.4,15.803
M2,4/17/2020 2:00,0,10.4,1016.3,17.227
M2,4/17/2020 3:00,0,9.5,1016.4,17.085
M2,4/17/2020 4:00,0,9,1016.4,16.23
M2,4/17/2020 5:00,0,8.8,1016.6,15.376
M2,4/17/2020 6:00,0,8.7,1016.7,14.807
M2,4/17/2020 7:00,0,9.1,1016.7,16.088
M2,4/17/2020 8:00,0,10.7,1016.6,16.8
M2,4/17/2020 9:00,0,12.1,1016.3,15.376
M2,4/17/2020 10:00,0,12.9,1016.1,16.657
M2,4/17/2020 11:00,0,14.3,1016.4,18.508
M2,4/17/2020 12:00,0,13.6,1016.5,16.942
M2,4/17/2020 13:00,0,13.4,1016.6,15.518
M2,4/17/2020 14:00,0,14.1,1016.4,15.661
M2,4/17/2020 15:00,0,12.5,1016.4,17.796
M2,4/17/2020 16:00,0,12.5,1015.9,18.651
M2,4/17/2020 17:00,0,11.7,1015.5,16.657
M2,4/17/2020 18:00,0,11.7,1015.4,15.946
M2,4/17/2020 19:00,0,11.3,1015.2,14.237
M2,4/17/2020 20:00,0,10.5,1015.4,13.668
M2,4/17/2020 21:00,0,10.4,1015.8,13.952
M2,4/17/2020 22:00,0,10.5,1016,15.803
M2,4/17/2020 23:00,0,10.1,1016.1,18.651
M2,4/18/2020 0:00,0,9.8,1016,16.657
M2,4/18/2020 1:00,0,9.3,1016.2,17.227
M2,4/18/2020 2:00,0.5,8.8,1016.3,17.512
M2,4/18/2020 3:00,1.5,8.6,1016.3,26.054
M2,4/18/2020 4:00,0.3,8.1,1016.5,17.227
M2,4/18/2020 5:00,0.1,7.8,1016.7,18.508
M2,4/18/2020 6:00,0,7.4,1017,16.515
M2,4/18/2020 7:00,0,7.8,1017.3,17.227
M2,4/18/2020 8:00,0,7.9,1017.8,16.373
M2,4/18/2020 9:00,0,8.1,1018.1,14.095
M2,4/18/2020 10:00,0.1,8.3,1018.4,11.105
M2,4/18/2020 11:00,0,9.4,1018.8,10.108
M2,4/18/2020 12:00,0,9.5,1018.9,10.251
M2,4/18/2020 13:00,0,9.6,1019,10.251
M2,4/18/2020 14:00,0,10.1,1018.8,12.529
M2,4/18/2020 15:00,0,10,1018.9,12.671
M2,4/18/2020 16:00,0,9.8,1018.9,11.247
M2,4/18/2020 17:00,0,10,1019.1,10.678
M2,4/18/2020 18:00,0,9.6,1019.3,10.108
M2,4/18/2020 19:00,0,8.8,1019.6,7.403
M2,4/18/2020 20:00,0.4,7.9,1020.1,5.552
M2,4/18/2020 21:00,0.9,7.5,1020.3,7.688
M2,4/18/2020 22:00,0.2,7.3,1020.2,3.275
M2,4/18/2020 23:00,0.2,7.6,1020.3,1.424
M2,4/19/2020 0:00,0,7.6,1020.5,1.566
M2,4/19/2020 1:00,0,7.8,1020.5,1.708
M2,4/19/2020 2:00,0,8,1020.5,2.42
M2,4/19/2020 3:00,0,8.1,1020.6,0.997
M2,4/19/2020 4:00,0.1,7.8,1020.6,3.417
M2,4/19/2020 5:00,0,7.9,1020.6,5.268
M2,4/19/2020 6:00,0,8.2,1021.3,7.546
M2,4/19/2020 7:00,0,8.4,1021.7,6.407
M2,4/19/2020 8:00,0,8.9,1021.6,4.698
M2,4/19/2020 9:00,0,9.8,1021.4,7.973
M2,4/19/2020 10:00,0,11.2,1021.8,6.264
M2,4/19/2020 11:00,0,11.4,1021.9,8.4
M2,4/19/2020 12:00,0,12.8,1021.8,12.813
M2,4/19/2020 13:00,0,12.1,1021.8,12.244
M2,4/19/2020 14:00,0,12.2,1021.8,13.668
M2,4/19/2020 15:00,0,12,1021.2,8.827
M2,4/19/2020 16:00,0,11.7,1020.9,8.115
M2,4/19/2020 17:00,0,11.4,1020.8,8.4
M2,4/19/2020 18:00,0,10.9,1020.7,8.969
M2,4/19/2020 19:00,0,10,1021,9.681
M2,4/19/2020 20:00,0,8,1021.4,11.674
M2,4/19/2020 21:00,0,6,1021.5,11.39
M2,4/19/2020 22:00,0,5.2,1021.5,13.81
M2,4/19/2020 23:00,0,4.7,1021.5,15.091
M2,4/20/2020 0:00,0,3.9,1021.6,15.661
M2,4/20/2020 1:00,0,5,1021.7,16.515
M2,4/20/2020 2:00,0,6.6,1021.5,17.796
M2,4/20/2020 3:00,0,7.1,1021.6,18.366
M2,4/20/2020 4:00,0,6.8,1021.4,19.363
M2,4/20/2020 5:00,0,5.8,1021.6,17.939
M2,4/20/2020 6:00,0,6,1022.1,17.369
M2,4/20/2020 7:00,0,8.4,1022.3,18.651
M2,4/20/2020 8:00,0,9.3,1022.2,17.085
M2,4/20/2020 9:00,0,9.9,1022.1,17.085
M2,4/20/2020 10:00,0,10.3,1022.2,17.796
M2,4/20/2020 11:00,0,10.3,1022.3,19.505
M2,4/20/2020 12:00,0,10.3,1022.1,18.366
M2,4/20/2020 13:00,0,11.5,1021.9,15.091
M2,4/20/2020 14:00,0,12.1,1021.4,15.091
M2,4/20/2020 15:00,0,13.2,1020.5,15.091
M2,4/20/2020 16:00,0,13.6,1020.2,15.234
M2,4/20/2020 17:00,0,13.3,1020,16.942
M2,4/20/2020 18:00,0,12.7,1019.9,13.952
M2,4/20/2020 19:00,0,11.7,1020.1,15.661
M2,4/20/2020 20:00,0,10.5,1020.5,19.932
M2,4/20/2020 21:00,0,10,1020.6,20.929
M2,4/20/2020 22:00,0,9.7,1020.7,17.085
M2,4/20/2020 23:00,0,9.4,1020.9,18.224
M2,4/21/2020 0:00,0,8.8,1021,21.213
M2,4/21/2020 1:00,0,8.3,1021,20.217
M2,4/21/2020 2:00,0,8,1020.8,20.359
M2,4/21/2020 3:00,0,7.6,1020.9,20.359
M2,4/21/2020 4:00,0,7.7,1020.7,21.213
M2,4/21/2020 5:00,0,8.1,1020.7,20.217
M2,4/21/2020 6:00,0,8.4,1020.9,19.647
M2,4/21/2020 7:00,0,8.7,1021.2,20.359
M2,4/21/2020 8:00,0,9.2,1021.4,18.224
M2,4/21/2020 9:00,0,10.2,1021.4,16.8
M2,4/21/2020 10:00,0,10.8,1021.6,18.366
M2,4/21/2020 11:00,0,10.8,1021.8,15.946
M2,4/21/2020 12:00,0,12,1021.8,14.664
M2,4/21/2020 13:00,0,12.9,1021.3,14.38
M2,4/21/2020 14:00,0,13.9,1021,11.247
M2,4/21/2020 15:00,0,14.7,1020.6,12.244
M2,4/21/2020 16:00,0,15,1020.3,14.38
M2,4/21/2020 17:00,0,15.1,1020.4,15.518
M2,4/21/2020 18:00,0,13.9,1020.3,14.237
M2,4/21/2020 19:00,0,12.9,1020.9,16.942
M2,4/21/2020 20:00,0,11.9,1021.5,16.23
M2,4/21/2020 21:00,0,11.2,1022.1,17.512
M2,4/21/2020 22:00,0,10.5,1022.3,18.651
M2,4/21/2020 23:00,0,10.1,1022.9,18.793
M2,4/22/2020 0:00,0,9.7,1023.3,19.078
M2,4/22/2020 1:00,0,9.3,1023.5,18.793
M2,4/22/2020 2:00,0,8.6,1023.5,18.651
M2,4/22/2020 3:00,0,8.3,1023.6,17.085
M2,4/22/2020 4:00,0,7.7,1023.6,16.8
M2,4/22/2020 5:00,0,8,1023.6,19.363
M2,4/22/2020 6:00,0,8.5,1023.9,18.935
M2,4/22/2020 7:00,0,9,1024,17.796
M2,4/22/2020 8:00,0,9.5,1024.3,16.657
M2,4/22/2020 9:00,0,9.9,1024.6,13.952
M2,4/22/2020 10:00,0,10.8,1024.7,12.671
M2,4/22/2020 11:00,0,10.8,1024.5,13.241
M2,4/22/2020 12:00,0,11.8,1024.1,13.241
M2,4/22/2020 13:00,0,12.1,1024.1,11.247
M2,4/22/2020 14:00,0,12.6,1023.8,11.674
M2,4/22/2020 15:00,0,13.2,1023.5,10.963
M2,4/22/2020 16:00,0,15.1,1023.3,9.254
M2,4/22/2020 17:00,0,14.8,1023.1,8.827
M2,4/22/2020 18:00,0,14.8,1022.8,7.973
M2,4/22/2020 19:00,0,14.2,1022.9,7.403
M2,4/22/2020 20:00,0,11.9,1023.1,8.4
M2,4/22/2020 21:00,0,10.4,1023.2,8.542
M2,4/22/2020 22:00,0,7.9,1023.3,11.105
M2,4/22/2020 23:00,0,7.5,1023.1,13.668
M2,4/23/2020 0:00,0,8.2,1023,12.956
M2,4/23/2020 1:00,0,9.3,1022.8,12.813
M2,4/23/2020 2:00,0,9.7,1022.8,11.959
M2,4/23/2020 3:00,0,9.1,1022.7,11.959
M2,4/23/2020 4:00,0,9,1022.6,11.817
M2,4/23/2020 5:00,0,8.6,1022.6,10.82
M2,4/23/2020 6:00,0,8.3,1022.9,9.824
M2,4/23/2020 7:00,0,9.5,1022.9,10.535
M2,4/23/2020 8:00,0,10.3,1022.8,10.82
M2,4/23/2020 9:00,0,10.7,1022.6,9.681
M2,4/23/2020 10:00,0,11.6,1022.6,11.105
M2,4/23/2020 11:00,0,12.6,1022.3,11.532
M2,4/23/2020 12:00,0,13.9,1021.9,9.966
M2,4/23/2020 13:00,0,13.6,1021.5,8.827
M2,4/23/2020 14:00,0,14.3,1021,7.261
M2,4/23/2020 15:00,0,13.6,1020.7,8.4
M2,4/23/2020 16:00,0,13.7,1020.2,8.827
M2,4/23/2020 17:00,0,13.6,1020.1,7.119
M2,4/23/2020 18:00,0,12.8,1019.7,7.546
M2,4/23/2020 19:00,0,11.6,1019.7,8.258
M2,4/23/2020 20:00,0,10.3,1019.8,7.119
M2,4/23/2020 21:00,0,8.2,1019.7,5.695
M2,4/23/2020 22:00,0,6.9,1019.5,4.129
M2,4/23/2020 23:00,0,6.9,1019.2,7.973
M2,4/24/2020 0:00,0,6.6,1019,6.264
M2,4/24/2020 1:00,0,6.1,1018.6,6.122
M2,4/24/2020 2:00,0,6.3,1018.2,7.546
M2,4/24/2020 3:00,0,5.2,1017.9,6.834
M2,4/24/2020 4:00,0,4.6,1017.4,6.264
M2,4/24/2020 5:00,0,4.8,1017.2,4.129
M2,4/24/2020 6:00,0,5.1,1017,3.702
M2,4/24/2020 7:00,0,7.3,1016.9,4.841
M2,4/24/2020 8:00,0,10.2,1016.8,7.119
M2,4/24/2020 9:00,0,12.2,1017,6.407
M2,4/24/2020 10:00,0,13.9,1016.7,7.546
M2,4/24/2020 11:00,0,14.6,1016.4,6.264
M2,4/24/2020 12:00,0,16,1016.1,6.264
M2,4/24/2020 13:00,0,16.4,1015.7,8.542
M2,4/24/2020 14:00,0,16.4,1015.3,5.552
M2,4/24/2020 15:00,0,16,1015.2,7.119
M2,4/24/2020 16:00,0,15.5,1015.1,7.261
M2,4/24/2020 17:00,0,14.6,1014.8,5.98
M2,4/24/2020 18:00,0,13.5,1014.8,5.695
M2,4/24/2020 19:00,0,12.3,1014.7,5.41
M2,4/24/2020 20:00,0,11.5,1015,6.407
M2,4/24/2020 21:00,0,10.9,1015.1,4.698
M2,4/24/2020 22:00,0,10.4,1015,3.559
M2,4/24/2020 23:00,0,9.9,1015.1,1.566
M2,4/25/2020 0:00,0,8.6,1015,2.42
M2,4/25/2020 1:00,0,7.6,1015,3.275
M2,4/25/2020 2:00,0,6.8,1014.7,4.841
M2,4/25/2020 3:00,0,7.1,1014.3,5.41
M2,4/25/2020 4:00,0,6.7,1014.2,6.976
M2,4/25/2020 5:00,0,6.3,1014.2,6.122
M2,4/25/2020 6:00,0,6.8,1014.1,6.407
M2,4/25/2020 7:00,0,9.2,1014.3,5.695
M2,4/25/2020 8:00,0,11.7,1014.4,3.702
M2,4/25/2020 9:00,0,13.9,1014.4,3.702
M2,4/25/2020 10:00,0,14.8,1014.3,2.278
M2,4/25/2020 11:00,0,16.4,1014.1,2.42
M2,4/25/2020 12:00,0,17.6,1013.8,3.275
M2,4/25/2020 13:00,0,17.8,1013.7,2.847
M2,4/25/2020 14:00,0,17.1,1013.4,2.136
M2,4/25/2020 15:00,0,16.6,1013.1,0.142
M2,4/25/2020 16:00,0,15.9,1012.9,1.424
M2,4/25/2020 17:00,0,16.3,1012.7,0.997
M2,4/25/2020 18:00,0,15,1012.7,0.997
M2,4/25/2020 19:00,0,12.9,1012.6,3.844
M2,4/25/2020 20:00,0,12.3,1012.8,2.563
M2,4/25/2020 21:00,0,12,1012.7,4.414
M2,4/25/2020 22:00,0,11.4,1012.8,8.115
M2,4/25/2020 23:00,0,11.3,1012.7,9.254
M2,4/26/2020 0:00,0,11,1012.6,5.837
M2,4/26/2020 1:00,0,10.9,1012.8,5.98
M2,4/26/2020 2:00,0,10.4,1012.8,3.275
M2,4/26/2020 3:00,0,10.2,1012.7,3.986
M2,4/26/2020 4:00,0,9.6,1012.5,4.698
M2,4/26/2020 5:00,0,9.8,1012,4.841
M2,4/26/2020 6:00,0,9.9,1012.1,8.258
M2,4/26/2020 7:00,0,10,1012.4,9.966
M2,4/26/2020 8:00,0,9.9,1012.8,8.685
M2,4/26/2020 9:00,0,10.4,1013.1,8.969
M2,4/26/2020 10:00,0,10.9,1013.2,7.546
M2,4/26/2020 11:00,0,11.1,1013.1,7.261
M2,4/26/2020 12:00,0,11.5,1012.8,7.546
M2,4/26/2020 13:00,0,11,1012.6,7.688
M2,4/26/2020 14:00,0,10.6,1012.4,7.403
M2,4/26/2020 15:00,0,10.4,1012.1,6.122
M2,4/26/2020 16:00,0,10.1,1011.8,4.271
M2,4/26/2020 17:00,0,9.5,1011.6,3.417
M2,4/26/2020 18:00,0,8.7,1011.3,3.559
M2,4/26/2020 19:00,0,8.6,1011.2,3.702
M2,4/26/2020 20:00,0,8.6,1011.2,2.705
M2,4/26/2020 21:00,0,8.6,1011.4,4.271
M2,4/26/2020 22:00,0,8.6,1011.2,5.41
M2,4/26/2020 23:00,0.1,8.6,1011.2,3.132
M2,4/27/2020 0:00,0,8.6,1011.2,1.424
M2,4/27/2020 1:00,0,8.5,1011.1,1.139
M2,4/27/2020 2:00,0,8.4,1010.8,3.417
M2,4/27/2020 3:00,0,7.9,1010.5,2.847
M2,4/27/2020 4:00,0,5.5,1010.3,3.132
M2,4/27/2020 5:00,0,4.4,1010.4,3.844
